code14,name14,prov14,name_carto,code24,name24,label04,idh04,src04,taux_pauvrete04,vulnerabilite04,severite04,inegalite04,ids04,mpi_rate04c,mpi_idx04c,mpi_int04c,mpi_rate14c,mpi_idx14c,mpi_int14c,pov_glob14c,mpi2014,mpi2024,mpi_intensity2014,mpi_intensity2024,mpi_rate2014,mpi_rate2024,vulnerability2014,vulnerability2024,menages14,population14,level,cercle,src14,src24
02.381.07.17.,Tiztoutine,Nador,Tiztoutine,23810717.0,Commune de Tiztoutine,Nador Tiztoutine Centre (AC),0.63,direct,26.42,22.45,3.24,46.13,,54.60779571533203,24.626007080078125,45.09613800048828,15.887290000915527,6.532552242279053,41.118099212646484,21.18308,0.07500721514225006,0.03533253073692322,39.05163071152625,36.94502230878054,19.207192154772486,9.563543036803253,20.678381968577344,16.869918371807778,1968.0,9788.0,commune,02.381.07.,,
02.411.01.11.,Bni Drar (Mun.),Oujda-Angad,Bni Drar (M),24110111.0,Commune de Bni Drar,Oujda-Angad Bni Drar (M),0.657,direct,20.48,24.07,2.08,37.29,,11.929588317871094,4.722128868103027,39.583335876464844,3.7955000400543213,1.3601813316345215,35.8366813659668,4.163614,0.0238095223903656,0.021776391193270683,37.031768798828125,34.91071319580078,6.42948579788208,6.237738609313966,6.008780002593994,4.004857540130615,2268.0,10934.0,commune,02.411.01.,,
02.411.01.19.,Naima (Mun.),Oujda-Angad,Naima (M),24110119.0,Commune de Naima,Oujda-Angad Naima (M),0.7,direct,9.53,14.7,0.96,34.41,,6.168549060821533,2.4905879497528076,40.375587463378906,2.941176414489746,1.3327206373214722,45.312503814697266,5.974265,0.015471815131604671,0.020703596994280815,46.75926208496094,37.59920883178711,3.308823585510254,5.506391525268555,3.492647171020508,4.424778938293457,233.0,1088.0,commune,02.411.01.,,
02.411.01.23.,Oujda (Mun.),Oujda-Angad,Oujda (M),24110123.0,Commune d'Oujda,Oujda-Angad Oujda (M),0.695,direct,10.86,15.75,1.02,42.2,,7.352543830871582,2.8544533252716064,38.822662353515625,1.7355384826660156,0.614740252494812,35.42072677612305,3.091903,0.014188578352332115,0.0100612323731184,35.68852996826172,35.02490234375,3.9756691455841064,2.872593879699707,3.8137614727020264,1.9416279792785645,113020.0,494252.0,commune,02.411.01.,,
02.411.03.01.,Ahl Angad,Oujda-Angad,Ahl Angad,24110301.0,Commune d'Ahl Angad,Oujda-Angad Ahl Angad,0.557,direct,17.6,20.91,1.96,34.33,0.541,33.0362548828125,14.704000473022461,44.5086784362793,9.474499702453613,3.798018455505371,40.08674240112305,13.763212000000001,0.05745750293135643,0.028996527194976807,40.540096282958984,39.655433654785156,14.173006057739258,7.312119483947754,18.110734939575195,11.76128101348877,2937.0,14196.0,commune,02.411.03.,,
02.411.03.03.,Ain Sfa,Oujda-Angad,Ain Sfa,24110303.0,Commune d'Ain Sfa,Oujda-Angad Ain Sfa,0.529,direct,25.17,25.56,2.84,33.29,0.457,48.20936584472656,21.273340225219727,44.126983642578125,28.315813064575195,12.511494636535645,44.1855354309082,34.71535,0.15169364213943481,0.08895736932754517,44.415340423583984,41.28413391113281,34.15343475341797,21.547592163085938,17.579959869384766,17.416114807128906,880.0,4490.0,commune,02.411.03.,,
02.411.03.05.,Bni Khaled,Oujda-Angad,Bni Khaled,24110305.0,Commune de Bni Khaled,Oujda-Angad Bni Khaled,0.566,direct,16.92,21.78,1.75,32.72,0.645,32.013526916503906,13.60042667388916,42.483375549316406,13.076353073120117,5.304340839385986,40.56437683105469,20.237209999999997,0.07543859630823135,0.0348704531788826,41.06806564331055,39.219818115234375,18.36916160583496,8.89102840423584,26.12305450439453,16.96356964111328,1367.0,6745.0,commune,02.411.03.,,
02.411.03.07.,Bsara,Oujda-Angad,Bsara,24110307.0,Commune de Bsara,Oujda-Angad Bsara,0.567,direct,25.31,22.37,3.41,33.18,0.437,39.85431671142578,18.88368797302246,47.38178253173828,17.7871150970459,8.17382526397705,45.95363235473633,26.47054,0.08597884327173233,0.06995423138141632,43.84920883178711,38.431644439697266,19.60784339904785,18.202247619628906,15.686274528503418,17.602996826171875,287.0,1428.0,commune,02.411.03.,,
02.411.05.09.,Isly,Oujda-Angad,Isly,24110509.0,Commune d'Isly,Oujda-Angad Isly,0.588,direct,21.25,23.02,2.42,33.68,0.802,29.12014389038086,12.660248756408691,43.47591781616211,10.090361595153809,3.9686522483825684,39.33112335205078,20.833360000000003,0.05219954252243042,0.02332688495516777,39.58686065673828,38.84220504760742,13.186078071594238,6.005551338195801,15.612449645996094,12.692404747009277,1204.0,6710.0,commune,02.411.05.,,
02.411.05.11.,Mestferki,Oujda-Angad,Mestferki,24110511.0,Commune de Mestferki,Oujda-Angad Mestferki,0.492,direct,42.71,25.65,6.34,34.19,0.471,49.02731704711914,21.47603988647461,43.804229736328125,24.483707427978516,9.553312301635742,39.01905822753906,29.09593,0.12151344120502472,0.07542475312948227,41.08266830444336,39.95169448852539,29.577787399291992,18.878986358642578,26.48003578186035,17.987804412841797,866.0,4378.0,commune,02.411.05.,,
02.411.05.17.,Sidi Boulenouar,Oujda-Angad,Sidi Boulenouar,24110517.0,Commune de Sidi Boulenouar,Oujda-Angad Sidi Boulenouar,0.444,direct,32.7,26.19,4.19,32.35,0.395,55.53034591674805,24.861347198486328,44.7707405090332,25.0,10.454486846923828,41.81794738769531,28.939700000000002,0.1436365395784378,0.07312704622745514,42.59736633300781,41.04697799682617,33.719581604003906,17.815452575683594,19.843568801879883,17.426347732543945,628.0,3452.0,commune,02.411.05.,,
02.411.05.19.,Sidi Moussa Lemhaya,Oujda-Angad,Sidi Moussa Lemhaya,24110519.0,Commune de Sidi Moussa Lemhaya,Oujda-Angad Sidi Moussa Lemhaya,0.534,direct,22.03,23.26,2.53,32.77,0.528,38.723297119140625,17.465641021728516,45.103702545166016,11.309233665466309,4.634152889251709,40.976722717285156,16.63411,0.06356185674667358,0.04276799038052559,40.91544723510742,39.46477127075195,15.534929275512695,10.837004661560059,19.73619842529297,21.8502197265625,818.0,4094.0,commune,02.411.05.,,
02.533.01.13.,Debdou (Mun.),Taourirt,Debdou (M),25330113.0,Commune de Debdou,Taourirt Debdou (M),0.617,direct,13.53,19.34,1.32,38.73,,9.31147575378418,3.7899210453033447,40.70161819458008,1.2701612710952759,0.4558691680431366,35.890655517578125,6.229839,0.01551299262791872,0.00992822740226984,35.95534896850586,34.73316192626953,4.314516067504883,2.858428955078125,3.3669354915618896,2.88093638420105,1137.0,4960.0,commune,02.533.01.,,
02.533.01.15.,El Aioun Sidi Mellouk (Mun.),Taourirt,El Aioun Sidi Mellouk (M),25330115.0,Commune d'El Aioun Sidi Mellouk,Taourirt El Aioun Sidi Mellouk (M),0.629,direct,23.42,22.78,2.61,41.29,,15.557856559753418,6.6148295402526855,42.517616271972656,3.391331434249878,1.2263095378875732,36.16012191772461,10.844378,0.02370581217110157,0.020830020308494568,36.603843688964844,34.62823486328125,6.476317882537842,6.015328407287598,6.959768295288086,3.9326164722442627,8625.0,41832.0,commune,02.533.01.,,
02.533.01.33.,Taourirt (Mun.),Taourirt,Taourirt (M),25330133.0,Commune de Taourirt,Taourirt Taourirt (M),0.635,direct,24.93,21.69,2.97,42.25,,18.76276969909668,7.786204814910889,41.49816131591797,4.82001256942749,1.7776334285736084,36.88026809692383,7.280138000000001,0.030289176851511,0.019758353009819984,36.93046188354492,35.45390319824219,8.201678276062012,5.572969913482666,5.036152362823486,3.6838126182556152,20182.0,103398.0,commune,02.533.01.,,
02.533.03.05.,El Atef,Taourirt,El Atef,25330305.0,Commune d'El Atef,Taourirt El Atef,0.308,direct,58.03,23.28,10.83,30.68,0.239,94.51644897460938,48.640193939208984,51.46214294433594,71.66407775878906,34.57404708862305,48.24460220336914,78.60033999999999,0.3758942782878876,0.17832794785499573,49.046268463134766,42.918827056884766,76.6407470703125,41.550052642822266,14.245722770690918,32.723358154296875,485.0,3215.0,commune,02.533.03.,,
02.533.03.15.,Oulad M'hammed,Taourirt,,25330315.0,Commune d'Ouled M'hamed,Taourirt Oulad M'hammed,0.322,direct,59.07,21.22,11.98,31.81,0.003,,,,,,,,0.46535205841064453,0.17549414932727814,53.009666442871094,44.274993896484375,87.78626251220703,39.637306213378906,11.526717185974121,21.848012924194336,188.0,1310.0,commune,02.533.03.,,
02.533.03.17.,Sidi Ali Bel Quassem,Taourirt,Sidi Ali Bel Quassem,25330317.0,Commune de Sidi Ali Bel Quassem,Taourirt Sidi Ali Belkassem,0.445,fuzzy,51.71,22.06,9.48,38.63,0.254,69.22615814208984,32.905086517333984,47.532737731933594,32.24720764160156,14.71732234954834,45.63906478881836,44.6151,0.17207112908363342,0.12025830894708633,46.12785720825195,41.791011810302734,37.30308151245117,28.7761173248291,24.40420150756836,23.859754562377933,2185.0,14984.0,commune,02.533.03.,,
02.533.03.19.,Sidi Lahsen,Taourirt,Sidi Lahsen,25330319.0,Commune de Sidi Lahsen,Taourirt Sidi Lahsen,0.451,direct,41.83,25.98,6.18,33.55,0.227,75.65324401855469,38.153385162353516,50.43192672729492,52.55427551269531,24.526887893676758,46.669639587402344,57.636590000000005,0.2659274637699127,0.14599426090717316,47.33222579956055,43.23038101196289,56.18317413330078,33.771217346191406,19.354141235351562,25.077489852905273,1505.0,9259.0,commune,02.533.03.,,
02.533.07.03.,Ain Lehjer,Taourirt,Ain Lehjer,25330703.0,Commune d'Ain Lehjer,Taourirt Ain Lehjer,0.521,direct,21.41,24.43,2.21,32.3,0.387,52.1885871887207,22.966270446777344,44.00630569458008,21.34912872314453,8.785999298095703,41.15389633178711,31.64002,0.10402563214302063,0.07281173020601273,41.0739860534668,41.49888229370117,25.32640266418457,17.545467376708984,22.666828155517578,23.8780574798584,1416.0,8272.0,commune,02.533.07.,,
02.533.07.09.,Mechraa Hammadi,Taourirt,Mechraa Hammadi,25330709.0,Commune de Mechraa Hammadi,Taourirt Mechraa Hammadi,0.509,direct,29.58,28.4,3.07,32.49,0.39,65.46065521240234,28.874692916870117,44.10999298095703,26.284095764160156,10.777542114257812,41.00404357910156,33.82928,0.14500924944877625,0.1466677188873291,42.86503982543945,40.79549026489258,33.82925796508789,35.951942443847656,25.96528434753418,25.693161010742188,1066.0,5646.0,commune,02.533.07.,,
02.533.07.13.,Mestegmer,Taourirt,Mestegmer,25330713.0,Commune de Mestegmer,Taourirt Mestegmer,0.492,direct,21.99,23.9,2.34,33.53,0.341,37.880210876464844,16.709348678588867,44.111019134521484,17.684341430664062,7.459507942199707,42.18143081665039,28.0723,0.10315866023302078,0.050305552780628204,42.263038635253906,40.14580535888672,24.40871810913086,12.530712127685547,28.783428192138672,18.786619186401367,1196.0,6469.0,commune,02.533.07.,,
02.533.07.21.,Tancherfi,Taourirt,Tancherfi,25330721.0,Commune de Tancherfi,Taourirt Tancherfi,0.432,direct,34.51,27.71,4.14,31.61,0.248,74.55716705322266,35.156856536865234,47.15422821044922,34.43183517456055,14.581066131591797,42.34762954711914,48.14241,0.17908526957035065,0.11754031479358673,43.688114166259766,42.345096588134766,40.99176025390625,27.757715225219727,24.887300491333008,31.270519256591797,1071.0,6433.0,commune,02.533.07.,,
02.533.09.01.,Ahl Oued Za,Taourirt,Ahl Oued Za,25330901.0,Commune d'Ahl Oued Za,Taourirt Ahl Oued Za,0.503,direct,26.55,23.5,3.49,35.2,0.53,54.40915298461914,26.999298095703125,49.62271499633789,27.80204963684082,12.533842086791992,45.08243942260742,37.4506,0.14555911719799042,0.06125980615615845,45.54270553588867,41.078346252441406,31.961015701293945,14.912919044494629,22.055116653442383,25.05441856384277,1955.0,11931.0,commune,02.533.09.,,
02.533.09.07.,Gteter,Taourirt,Gteter,25330907.0,Commune de Gteter,Taourirt Gteter,0.522,direct,15.93,21.25,1.57,32.56,0.323,57.2192497253418,27.238067626953125,47.60297775268555,30.8503360748291,13.964581489562988,45.26557159423828,41.15462,0.16099168360233307,0.08612903952598572,44.4339485168457,42.35321807861328,36.231685638427734,20.33588981628418,23.346569061279297,18.01144027709961,1194.0,7303.0,commune,02.533.09.,,
02.533.09.11.,Melg El Ouidane,Taourirt,Melg El Ouidane,25330911.0,Commune de Melg El Ouidane,Taourirt Melg El Ouidane,0.544,direct,16.67,21.75,1.67,32.4,0.619,43.99272537231445,19.617267608642578,44.592071533203125,14.598628997802734,6.006281852722168,41.14278030395508,21.58766,0.08419671654701233,0.0467730313539505,41.32466125488281,37.42778015136719,20.374448776245117,12.496875762939453,16.715614318847656,11.797050476074219,1471.0,8176.0,commune,02.533.09.,,
