unit,name14,prov14,lon,lat,pt_src,source_id,feature,source_name,match
01.051.01.01.,Al Hoceima (Mun.),Al Hoceima,-3.943,35.23587,geonames,6546170,ADM3,Al Hoceima,exact
01.051.01.03.,Bni Bouayach (Mun.),Al Hoceima,-3.85033,35.10559,geonames,6547070,ADM3,Bni Bouayach,exact
01.051.01.05.,Imzouren (Mun.),Al Hoceima,-3.85048,35.1448,geonames,6547071,ADM3,Imzouren,exact
01.051.01.07.,Targuist (Mun.),Al Hoceima,-4.33101,34.93904,geonames,6547072,ADM3,Targuist,exact
01.051.03.01.,Bni Boufrah,Al Hoceima,-4.32061,35.06761,geonames,6546357,ADM3,Bni Boufrah,exact
01.051.03.03.,Bni Gmil,Al Hoceima,-4.4241,35.06739,geonames,6546358,ADM3,Bni Gmil,exact
01.051.03.05.,Bni Gmil Maksouline,Al Hoceima,-4.45659,35.02119,geonames,6546359,ADM3,Bni Gmil Maksouline,exact
01.051.03.07.,Senada,Al Hoceima,-4.2043,35.08251,geonames,6545436,ADM3,Senada,exact
01.051.05.01.,Ait Kamra,Al Hoceima,-4.01115,35.14407,geonames,6545437,ADM3,Ait Kamra,exact
01.051.05.03.,Ait Youssef Ou Ali,Al Hoceima,-3.88858,35.14991,geonames,11911116,ADM4,Ait Youssef Ou Ali,exact
01.051.05.05.,Arbaa Taourirt,Al Hoceima,-3.95501,34.91222,geonames,11911110,ADM4,Arbaa Taourirt,exact
01.051.05.07.,Bni Abdallah,Al Hoceima,-4.0601,35.0375,geonames,6546171,ADM3,Bni Abdallah,exact
01.051.05.09.,Bni Hadifa,Al Hoceima,-4.19278,34.9986,geonames,6546356,ADM3,Bni Hadifa,exact
01.051.05.11.,Chakrane,Al Hoceima,-3.98867,34.91318,geonames,6545820,ADM3,Chakrane,exact
01.051.05.13.,Imrabten,Al Hoceima,-3.98674,35.04643,geonames,6546172,ADM3,Imrabten,exact
01.051.05.15.,Izemmouren,Al Hoceima,-4.00486,35.16688,geonames,11911113,ADM4,Izemmouren,exact
01.051.05.17.,Louta,Al Hoceima,-3.89924,35.10709,geonames,6545822,ADM3,Louta,exact
01.051.05.19.,Nekkour,Al Hoceima,-3.87714,35.01899,geonames,11911111,ADM4,Nekkour,exact
01.051.05.21.,Rouadi,Al Hoceima,-4.17843,35.15613,geonames,6545810,ADM3,Rouadi,exact
01.051.05.23.,Tifarouine,Al Hoceima,-3.91732,35.02365,geonames,6545811,ADM3,Tifarouine,exact
01.051.07.03.,Bni Ahmed Imoukzan,Al Hoceima,-4.44166,34.76418,geonames,6546173,ADM3,Bni Ahmed Imoukzan,exact
01.051.07.05.,Bni Ammart,Al Hoceima,-4.19928,34.80874,geonames,6547073,ADM3,Bni Ammart,exact
01.051.07.07.,Bni Bchir,Al Hoceima,-4.33668,34.778,geonames,6547074,ADM3,Bni Bchir,exact
01.051.07.11.,Bni Bounsar,Al Hoceima,-4.4439,34.86375,geonames,6547076,ADM3,Bni Bounsar,exact
01.051.07.19.,Sidi Boutmim,Al Hoceima,-4.27099,34.9257,geonames,6547078,ADM3,Sidi Boutmim,exact
01.051.07.21.,Sidi Bouzineb,Al Hoceima,-4.09534,34.82038,geonames,6547079,ADM3,Sidi Bouzineb,exact
01.051.07.27.,Zarkt,Al Hoceima,-4.35156,34.89599,geonames,6545785,ADM3,Zarkt,exact
01.051.09.01.,Abdelghaya Souahel,Al Hoceima,-4.65177,34.79096,geonames,6546454,ADM3,Abdelghaya Souahel,exact
01.051.09.09.,Bni Bouchibet,Al Hoceima,-4.50809,34.70711,geonames,6547075,ADM3,Bni Bouchibet,exact
01.051.09.13.,Issaguen,Al Hoceima,-4.52417,34.9175,geonames,11911123,ADM4,Issaguen,exact
01.051.09.15.,Ketama,Al Hoceima,-4.68416,34.88163,geonames,6546174,ADM3,Ketama,exact
01.051.09.17.,Moulay Ahmed Cherif,Al Hoceima,-4.47276,34.92733,geonames,6547077,ADM3,Moulay Ahmed Cherif,exact
01.051.09.23.,Taghzout,Al Hoceima,-4.54964,34.76409,geonames,6547080,ADM3,Taghzout,exact
01.051.09.25.,Tamsaout,Al Hoceima,-4.75124,34.8223,geonames,6547081,ADM3,Tamsaout,exact
01.151.01.01.,Chefchaouen (Mun.),Chefchaouen,-5.27151,35.1674,geonames,6545557,ADM3,Chefchaouen,exact
01.151.03.03.,Bab Berred,Chefchaouen,-4.93074,34.98906,geonames,6546142,ADM3,Bab Berred,exact
01.151.03.13.,Iounane,Chefchaouen,-4.82472,35.03407,geonames,6546952,ADM3,Iounane,exact
01.151.03.23.,Tamorot,Chefchaouen,-4.81506,34.90381,geonames,6545794,ADM3,Tamorot,exact
01.151.05.01.,Bab Taza,Chefchaouen,-5.20605,35.06047,geonames,11911074,ADM4,Bab Taza,exact
01.151.05.03.,Bni Darkoul,Chefchaouen,-5.08222,35.0418,geonames,11911075,ADM4,Bni Darkoul,exact
01.151.05.05.,Bni Faghloum,Chefchaouen,-5.14244,34.90502,geonames,6545562,ADM3,Bni Faghloum,exact
01.151.05.07.,Bni Salah,Chefchaouen,-5.06534,34.98903,geonames,6545563,ADM3,Bni Salah,exact
01.151.05.09.,Derdara,Chefchaouen,-5.33421,35.1414,geonames,11911082,ADM4,Derdara,exact
01.151.05.11.,Fifi,Chefchaouen,-5.19141,34.93241,geonames,11911079,ADM4,Fifi,exact
01.151.05.13.,Laghdir,Chefchaouen,-5.39212,35.03713,geonames,6546002,ADM3,Laghdir,exact
01.151.05.15.,Tanaqoub,Chefchaouen,-5.4371,35.11507,geonames,11911083,ADM4,Tanaqoub,exact
01.151.06.05.,Bni Ahmed Cherqia,Chefchaouen,-5.072,34.83766,geonames,6546949,ADM3,Bni Ahmed Cherqia,exact
01.151.06.07.,Bni Ahmed Gharbia,Chefchaouen,-5.1376,34.814,geonames,6546143,ADM3,Bni Ahmed Gharbia,exact
01.151.06.15.,Mansoura,Chefchaouen,-4.9626,34.84335,geonames,6545992,ADM3,Mansoura,exact
01.151.06.21.,Oued Malha,Chefchaouen,-5.02018,34.9151,geonames,6545997,ADM3,Oued Malha,exact
01.151.07.01.,Bni Bouzra,Chefchaouen,-4.89337,35.26992,geonames,6547021,ADM3,Bni Bouzra,exact
01.151.07.03.,Bni Mansour,Chefchaouen,-4.91004,35.15152,geonames,6547022,ADM3,Bni Mansour,exact
01.151.07.05.,Bni Selmane,Chefchaouen,-5.01727,35.16425,geonames,6547023,ADM3,Bni Selmane,exact
01.151.07.07.,Steha,Chefchaouen,-5.0198,35.29567,geonames,6547024,ADM3,Steha,exact
01.151.07.09.,Talambote,Chefchaouen,-5.16038,35.16889,geonames,6546444,ADM3,Talambote,exact
01.151.07.11.,Tassift,Chefchaouen,-5.12881,35.30188,geonames,6546445,ADM3,Tassift,exact
01.151.07.13.,Tizgane,Chefchaouen,-5.04424,35.37009,geonames,6546446,ADM3,Tizgane,exact
01.151.09.01.,Amtar,Chefchaouen,-4.76962,35.18164,geonames,6546141,ADM3,Amtar,exact
01.151.09.09.,Bni Rzine,Chefchaouen,-4.71401,35.08233,geonames,11911271,ADM4,Bni Rzine,exact
01.151.09.11.,Bni Smih,Chefchaouen,-4.75933,35.13377,geonames,6546951,ADM3,Bni Smih,exact
01.151.09.17.,M'tioua,Chefchaouen,-4.57897,35.1404,geonames,6545780,ADM3,M'Tioua,exact
01.151.09.19.,Ouaouzgane,Chefchaouen,-4.57144,35.02846,geonames,6545996,ADM3,Ouaouzgane,exact
01.227.03.05.,Anjra,Fahs-Anjra,-5.53814,35.69254,geonames,6546382,ADM3,Anjra,exact
01.227.03.11.,Jouamaa,Fahs-Anjra,-5.64832,35.6397,geonames,6546021,ADM3,Jouamaa,exact
01.227.03.13.,Ksar El Majaz,Fahs-Anjra,-5.51196,35.82753,geonames,6545417,ADM3,Ksar El Majaz,exact
01.227.03.21.,Taghramt,Fahs-Anjra,-5.4364,35.81399,geonames,6545734,ADM3,Taghramt,exact
01.227.05.01.,Al Bahraoyine,Fahs-Anjra,-5.71656,35.76548,geonames,6545718,ADM3,Albahraoyine,exact
01.227.05.05.,Ksar Sghir,Fahs-Anjra,-5.63955,35.80369,geonames,6545686,ADM3,Ksar Sghir,exact
01.227.05.09.,Malloussa,Fahs-Anjra,-5.64727,35.73301,geonames,6545717,ADM3,Malloussa,exact
01.331.01.01.,Ksar El Kebir (Mun.),Larache,-5.90422,35.00647,geonames,6546541,ADM3,Ksar El Kebir,exact
01.331.01.03.,Larache (Mun.),Larache,-6.1502,35.18335,geonames,6545687,ADM3,Larache,exact
01.331.07.01.,Bou Jedyane,Larache,-5.73303,35.09229,geonames,6545704,ADM3,Bou Jedyane,exact
01.331.07.03.,Ksar Bjir,Larache,-5.88013,34.98865,geonames,6546383,ADM3,Ksar Bjir,exact
01.331.07.05.,Laouamra,Larache,-6.1413,35.08053,geonames,6546677,ADM3,Laouamra,exact
01.331.07.11.,Souk L'Qolla,Larache,-5.59873,35.12112,geonames,6547029,ADM3,Souk L Qolla,exact
01.331.07.15.,Tatoft,Larache,-5.74069,35.04137,geonames,11911050,ADM4,Tatoft,exact
01.331.07.17.,Zouada,Larache,-6.0224,35.05458,geonames,6546019,ADM3,Zouada,exact
01.331.09.01.,Ayacha,Larache,-5.83452,35.38649,geonames,11911058,ADM4,Ayacha,exact
01.331.09.03.,Bni Arouss,Larache,-5.64217,35.325,geonames,6546336,ADM3,Bni Arouss,exact
01.331.09.05.,Bni Garfett,Larache,-5.84055,35.25765,geonames,6545564,ADM3,Bni Garfett,exact
01.331.09.13.,Tazroute,Larache,-5.53529,35.3063,geonames,6546003,ADM3,Tazroute,exact
01.331.09.15.,Zaaroura,Larache,-5.73457,35.23263,geonames,6546004,ADM3,Zaaroura,exact
01.331.11.03.,Oulad Ouchih,Larache,-5.96763,35.06524,geonames,6545705,ADM3,Oulad Ouchih,exact
01.331.11.07.,Rissana Chamalia,Larache,-5.94753,35.27242,geonames,6547033,ADM3,Rissana Chamalia,exact
01.331.11.09.,Rissana Janoubia,Larache,-5.97145,35.17332,geonames,6545699,ADM3,Rissana Janoubia,exact
01.331.11.11.,Sahel,Larache,-6.06168,35.24761,geonames,6546248,ADM3,Sahel,exact
01.331.11.12.,Souaken,Larache,-5.93075,35.12034,geonames,6547028,ADM3,Souaken,exact
01.331.11.13.,Souk Tolba,Larache,-5.85607,35.0803,geonames,6547030,ADM3,Souk Tolba,exact
01.405.01.09.,Ouezzane (Mun.),Ouezzane,-5.46096,34.69819,geonames,11878430,ADM3,Ouezzane,exact
01.405.07.01.,Bni Quolla,Ouezzane,-5.52317,34.75218,geonames,11911061,ADM4,Bni Quolla,exact
01.405.07.03.,Lamjaara,Ouezzane,-5.31021,34.63746,geonames,11911062,ADM4,Lamjaara,exact
01.405.07.05.,Masmouda,Ouezzane,-5.69006,34.76091,geonames,6546920,ADM3,Masmouda,exact
01.405.07.07.,Mzefroune,Ouezzane,-5.70815,34.79815,geonames,11911067,ADM4,Mzefroune,exact
01.405.07.09.,Ounnana,Ouezzane,-5.36334,34.65841,geonames,6546922,ADM3,Ounnana,exact
01.405.07.11.,Sidi Ahmed Cherif,Ouezzane,-5.29654,34.5582,geonames,6546311,ADM3,Sidi Ahmed Cherif,exact
01.405.07.13.,Sidi Bousber,Ouezzane,-5.38092,34.56716,geonames,6545892,ADM3,Sidi Bousber,exact
01.405.07.15.,Sidi Redouane,Ouezzane,-5.44626,34.67465,geonames,11911060,ADM4,Sidi Redouane,exact
01.405.07.17.,Teroual,Ouezzane,-5.24092,34.68864,geonames,6546923,ADM3,Teroual,exact
01.405.07.19.,Zghira,Ouezzane,-5.21898,34.64746,geonames,6546128,ADM3,Zghira,exact
01.405.09.01.,Ain Beida,Ouezzane,-5.46072,34.93491,geonames,6547025,ADM3,Ain Beida,exact
01.405.09.03.,Asjen,Ouezzane,-5.64946,34.87999,geonames,6547026,ADM3,Asjen,exact
01.405.09.05.,Brikcha,Ouezzane,-5.62029,34.91462,geonames,11911068,ADM4,Brikcha,exact
01.405.09.09.,Moqrisset,Ouezzane,-5.31894,34.92345,geonames,6546046,ADM3,Moqrisset,exact
01.405.11.07.,Kalaat Bouqorra,Ouezzane,-5.21962,34.77542,geonames,6546540,ADM3,Kalaat Bouqorra,exact
01.405.11.11.,Zoumi,Ouezzane,-5.36413,34.79157,geonames,6546008,ADM3,Zoumi,exact
01.511.01.01.,Assilah (Mun.),Tanger-Assilah,-5.96894,35.44439,geonames,11878900,ADM3,Assilah,exact
01.511.01.,Bni Makada (Arrond.),Tanger-Assilah,-5.81802,35.72827,geonames,11911097,ADM4,Arrondissement de Bni Makada,exact
01.511.01.09.,Gueznaia (Mun.),Tanger-Assilah,-5.90881,35.7066,geonames,6545548,ADM3,Gueznaia,exact
01.511.03.01.,Al Manzla,Tanger-Assilah,-5.84416,35.55087,geonames,6545700,ADM3,Almanzla,exact
01.511.03.03.,Aquouass Briech,Tanger-Assilah,-5.95759,35.55422,geonames,6546250,ADM3,Aquouass Briech,exact
01.511.03.07.,Dar Chaoui,Tanger-Assilah,-5.80003,35.55478,geonames,11911093,ADM4,Dar Chaoui,exact
01.511.03.11.,Sahel Chamali,Tanger-Assilah,-6.04368,35.3878,geonames,6546038,ADM3,Sahel Chamali,exact
01.511.03.13.,Sidi Lyamani,Tanger-Assilah,-5.96637,35.37445,geonames,6546448,ADM3,Sidi Lyamani,exact
01.511.03.17.,Laaouama,Tanger-Assilah,-5.78471,35.6519,geonames,11911094,ADM4,Laaouama,exact
01.511.81.05.,HJAR ENNHAL,Tanger-Assilah,-5.89846,35.63556,geonames,11911095,ADM4,Hjar Ennhal,exact
01.571.01.07.,Oued Laou (Mun.),Tétouan,-5.12224,35.45741,geonames,11878905,ADM3,Oued Laou,exact
01.571.01.11.,Tétouan (Mun.),Tétouan,-5.34462,35.57856,geonames,6546449,ADM3,Tetouan,exact
01.571.03.01.,Ain Lahsan,Tétouan,-5.55352,35.5799,geonames,11911087,ADM4,Ain Lahsan,exact
01.571.03.05.,Bghaghza,Tétouan,-5.60228,35.45899,geonames,6546450,ADM3,Bghaghza,exact
01.571.03.07.,Bni Harchen,Tétouan,-5.66165,35.52067,geonames,6547036,ADM3,Bni Harchen,exact
01.571.03.09.,Jbel Lahbib,Tétouan,-5.7048,35.47769,geonames,11911088,ADM4,Jbel Lahbib,exact
01.571.03.11.,Bni Idder,Tétouan,-5.53282,35.43478,geonames,6545778,ADM3,Bni Idder,exact
01.571.03.15.,Mallalienne,Tétouan,-5.38019,35.62918,geonames,6547038,ADM3,Mallalienne,exact
01.571.03.17.,Saddina,Tétouan,-5.44285,35.63017,geonames,6545414,ADM3,Saddina,exact
01.571.03.19.,Souk Kdim,Tétouan,-5.5246,35.60685,geonames,6547039,ADM3,Souk Kdim,exact
01.571.03.21.,Sahtryine,Tétouan,-5.47627,35.48855,geonames,6545779,ADM3,Sahtryine,exact
01.571.05.01.,Al Hamra,Tétouan,-5.35636,35.34598,geonames,6546192,ADM3,Alhamra,exact
01.571.05.05.,Al Oued,Tétouan,-5.31875,35.26844,geonames,6546193,ADM3,Aloued,exact
01.571.05.07.,Azla,Tétouan,-5.28847,35.5317,geonames,6547040,ADM3,Azla,exact
01.571.05.13.,Bni Leit,Tétouan,-5.43716,35.30485,geonames,6546030,ADM3,Bni Leit,exact
01.571.05.15.,Bni Said,Tétouan,-5.21071,35.45868,geonames,11911084,ADM4,Bni Said,exact
01.571.05.17.,Dar Bni Karrich,Tétouan,-5.41438,35.53856,geonames,6546908,ADM3,Dar Bni Karrich,exact
01.571.05.19.,Oulad Ali Mansour,Tétouan,-5.24841,35.36332,geonames,6546005,ADM3,Oulad Ali Mansour,exact
01.571.05.23.,Zaitoune,Tétouan,-5.356,35.50903,geonames,6546006,ADM3,Zaitoune,exact
01.571.05.25.,Zaouiat Sidi Kacem,Tétouan,-5.22835,35.47477,geonames,6545828,ADM3,Zaouiat Sidi Kacem,exact
01.571.05.27.,Zinat,Tétouan,-5.39591,35.42673,geonames,6545993,ADM3,Zinat,exact
01.573.01.01.,Fnideq (Mun.),M'Diq-Fnideq,-5.36939,35.8253,geonames,11878438,ADM3,Fnideq,exact
01.573.01.03.,Martil (Mun.),M'Diq-Fnideq,-5.30265,35.64341,geonames,6546337,ADM3,Martil,exact
01.573.01.05.,M'Diq (Mun.),M'Diq-Fnideq,-5.32507,35.68571,geonames,6545494,ADM3,M'Diq,exact
01.573.03.03.,Allyene,M'Diq-Fnideq,-5.39539,35.73491,geonames,6546679,ADM3,Allyene,exact
01.573.03.05.,Belyounech,M'Diq-Fnideq,-5.39792,35.87665,geonames,11911108,ADM4,Belyounech,exact
02.113.01.01.,Ahfir (Mun.),Berkane,-2.23756,34.96701,geonames,11879000,ADM3,Ahfir,exact
02.113.01.05.,Ain Erreggada (Mun.),Berkane,-2.23729,34.93199,geonames,6545533,ADM3,Ain Erreggada,exact
02.113.01.07.,Aklim (Mun.),Berkane,-2.46192,34.80138,geonames,11879001,ADM3,Aklim,exact
02.113.01.09.,Berkane (Mun.),Berkane,-2.33179,34.92019,geonames,6545678,ADM3,Berkane,exact
02.113.01.25.,Saidia (Mun.),Berkane,-2.24115,35.08348,geonames,6545976,ADM3,Saidia,exact
02.113.01.29.,Sidi Slimane Echcharraa (Mun.),Berkane,-2.35515,34.91123,geonames,11878991,ADM3,Sidi Slimane Echcharraa,exact
02.113.03.01.,Aghbal,Berkane,-2.19078,34.92354,geonames,11911230,ADM4,Aghbal,exact
02.113.03.07.,Fezouane,Berkane,-2.24354,34.88803,geonames,6545610,ADM3,Fezouane,exact
02.113.03.09.,Laatamna,Berkane,-2.26912,35.02664,geonames,11911231,ADM4,Laatamna,exact
02.113.03.11.,Madagh,Berkane,-2.35634,35.04202,geonames,11911232,ADM4,Madagh,exact
02.113.05.03.,Boughriba,Berkane,-2.51167,34.91342,geonames,6545679,ADM3,Boughriba,exact
02.113.05.05.,Chouihia,Berkane,-2.65162,34.80899,geonames,11911227,ADM4,Chouihia,exact
02.113.05.13.,Rislane,Berkane,-2.47137,34.69729,geonames,6545979,ADM3,Rislane,exact
02.113.05.15.,Sidi Bouhria,Berkane,-2.32663,34.69347,geonames,6545980,ADM3,Sidi Bouhria,exact
02.113.05.17.,Tafoughalt,Berkane,-2.36349,34.79,geonames,6545981,ADM3,Tafoughalt,exact
02.113.05.19.,Zegzel,Berkane,-2.35921,34.91324,geonames,6545875,ADM3,Zegzel,exact
02.167.01.03.,Ben Taieb (Mun.),Driouch,-3.4824,35.06756,geonames,6545611,ADM3,Ben Taieb,exact
02.167.01.09.,Driouch (Mun.),Driouch,-3.4249,34.90129,geonames,11911234,ADM4,Driouch,exact
02.167.01.13.,Midar (Mun.),Driouch,-3.54929,34.93506,geonames,6547059,ADM3,Midar,exact
02.167.03.01.,Ain Zohra,Driouch,-3.4518,34.72973,geonames,11911247,ADM4,Ain Zohra,exact
02.167.03.03.,Ait Mait,Driouch,-3.35158,35.07353,geonames,6546348,ADM3,Ait Mait,exact
02.167.03.05.,Amejjaou,Driouch,-3.24587,35.13716,geonames,6546349,ADM3,Amejjaou,exact
02.167.03.07.,Dar El Kebdani,Driouch,-3.34919,35.13767,geonames,6546163,ADM3,Dar El Kebdani,exact
02.167.03.11.,Oulad Boubker,Driouch,-3.3984,34.7765,geonames,6546073,ADM3,Oulad Boubker,exact
02.167.03.13.,Tazaghine,Driouch,-3.47277,35.17497,geonames,6546371,ADM3,Tazaghine,exact
02.167.09.01.,Azlaf,Driouch,-3.66712,34.90075,geonames,6546530,ADM3,Azlaf,exact
02.167.09.05.,Bni Marghnine,Driouch,-3.58401,35.17701,geonames,6547058,ADM3,Bni Marghnine,exact
02.167.09.07.,Boudinar,Driouch,-3.64291,35.20014,geonames,6546076,ADM3,Boudinar,exact
02.167.09.09.,Iferni,Driouch,-3.64132,35.00202,geonames,6546077,ADM3,Iferni,exact
02.167.09.11.,Ijermaouas,Driouch,-3.73409,35.0556,geonames,11911246,ADM4,Ijermaouas,exact
02.167.09.15.,M'Hajer,Driouch,-3.49508,35.14316,geonames,6547060,ADM3,M Hajer,exact
02.167.09.17.,Ouardana,Driouch,-3.43858,35.06403,geonames,6547061,ADM3,Ouardana,exact
02.167.09.19.,Oulad Amghar,Driouch,-3.69986,35.23318,geonames,6545412,ADM3,Oulad Amghar,exact
02.167.09.21.,Tafersit,Driouch,-3.5684,35.01917,geonames,6546351,ADM3,Tafersit,exact
02.167.09.23.,Talilit,Driouch,-3.56924,35.13425,geonames,6545982,ADM3,Talilit,exact
02.167.09.25.,Temsamane,Driouch,-3.63304,35.10508,geonames,6545746,ADM3,Temsamane,exact
02.167.09.27.,Trougout,Driouch,-3.76529,35.16836,geonames,11911233,ADM4,Trougout,exact
02.167.09.29.,Tsaft,Driouch,-3.76227,34.95666,geonames,6545894,ADM3,Tsaft,exact
02.251.01.01.,Bouarfa (Mun.),Figuig,-1.97216,32.51165,geonames,6545473,ADM3,Bouarfa,exact
02.251.01.03.,Figuig (Mun.),Figuig,-1.23902,32.08011,geonames,6546275,ADM3,Figuig,exact
02.251.03.01.,Ain Chouater,Figuig,-3.06378,31.83599,geonames,6546781,ADM3,Ain Chouater,exact
02.251.03.03.,Bni Tadjite,Figuig,-3.35846,32.32875,geonames,11911201,ADM4,Bni Tadjite,exact
02.251.03.05.,Bouanane,Figuig,-2.83872,32.22074,geonames,11911195,ADM4,Bouanane,exact
02.251.03.07.,Bouchaouene,Figuig,-3.05716,32.77605,geonames,6545429,ADM3,Bouchaouene,exact
02.251.03.09.,Boumerieme,Figuig,-3.65264,32.81248,geonames,6545670,ADM3,Boumerieme,exact
02.251.03.11.,Talsint,Figuig,-3.43483,32.59975,geonames,11911200,ADM4,Talsint,exact
02.251.03.13.,Ain Chair,Figuig,-2.50073,32.22402,geonames,11911196,ADM4,Ain Chair,exact
02.251.05.01.,Abbou Lakhal,Figuig,-1.54034,32.24432,geonames,6546400,ADM3,Abbou Lakhal,exact
02.251.05.03.,Bni Guil,Figuig,-1.88151,32.44804,geonames,6545613,ADM3,Bni Guil,exact
02.251.05.05.,Maatarka,Figuig,-2.55645,33.21056,geonames,6546935,ADM3,Maatarka,exact
02.251.05.07.,Tendrara,Figuig,-2.20464,33.17361,geonames,11911199,ADM4,Tendrara,exact
02.265.01.03.,Guercif (Mun.),Guercif,-3.35235,34.22514,geonames,6547086,ADM3,Guercif,exact
02.265.05.01.,Assebbab,Guercif,-3.5633,33.95568,geonames,11911249,ADM4,Assebbab,exact
02.265.05.03.,Barkine,Guercif,-3.883,33.72897,geonames,6545690,ADM3,Barkine,exact
02.265.05.05.,Houara Oulad Raho,Guercif,-3.30149,34.19189,geonames,6545571,ADM3,Houara Oulad Raho,exact
02.265.05.07.,Lamrija,Guercif,-3.29482,33.94138,geonames,6546155,ADM3,Lamrija,exact
02.265.05.15.,Saka,Guercif,-3.26895,34.55539,geonames,11911255,ADM4,Saka,exact
02.265.07.09.,Mazguitam,Guercif,-3.66683,34.47891,geonames,11911254,ADM4,Mazguitam,exact
02.265.07.11.,Oulad Bourima,Guercif,-3.80095,34.40354,geonames,6547090,ADM3,Oulad Bourima,exact
02.265.07.13.,Ras Laksar,Guercif,-3.80811,33.97782,geonames,11911251,ADM4,Ras Laksar,exact
02.265.07.17.,Taddart,Guercif,-3.66607,34.2126,geonames,11911252,ADM4,Taddart,exact
02.275.01.03.,Ain Bni Mathar (Mun.),Jerada,-2.11053,34.00922,geonames,6545517,ADM3,Ain Bni Mathar,exact
02.275.01.17.,Jerada (Mun.),Jerada,-2.18847,34.30063,geonames,6545872,ADM3,Jerada,exact
02.275.01.35.,Touissit (Mun.),Jerada,-1.77119,34.46736,geonames,6545873,ADM3,Touissit,exact
02.275.03.03.,Gafait,Jerada,-2.2822,34.23396,geonames,6546312,ADM3,Gafait,exact
02.275.03.05.,Guenfouda,Jerada,-2.00579,34.44147,geonames,6545674,ADM3,Guenfouda,exact
02.275.03.07.,Laaouinate,Jerada,-2.14966,34.32634,geonames,11911209,ADM4,Laaouinate,exact
02.275.03.09.,Lebkhata,Jerada,-2.41074,34.16927,geonames,6545676,ADM3,Lebkhata,exact
02.275.03.13.,Ras Asfour,Jerada,-1.84483,34.51897,geonames,6545918,ADM3,Ras Asfour,exact
02.275.03.15.,Sidi Boubker,Jerada,-1.7461,34.45906,geonames,6546936,ADM3,Sidi Boubker,exact
02.275.03.21.,Tiouli,Jerada,-1.87936,34.33858,geonames,6546313,ADM3,Tiouli,exact
02.275.05.01.,Bni Mathar,Jerada,-1.9871,34.00603,geonames,11911205,ADM4,Bni Mathar,exact
02.275.05.11.,Mrija,Jerada,-2.3138,33.89377,geonames,6545975,ADM3,Mrija,exact
02.275.05.13.,Oulad Ghziyel,Jerada,-2.56247,33.84951,geonames,6546937,ADM3,Oulad Ghziyel,exact
02.275.05.15.,Oulad Sidi Abdelhakem,Jerada,-1.76628,33.93795,geonames,11911206,ADM4,Oulad Sidi Abdelhakem,exact
02.381.01.01.,Al Aaroui (Mun.),Nador,-3.00008,35.02009,geonames,6547049,ADM3,Al Aaroui,exact
02.381.01.03.,Bni Ansar (Mun.),Nador,-2.92516,35.23422,geonames,6546346,ADM3,Bni Ansar,exact
02.381.01.05.,Nador (Mun.),Nador,-2.93621,35.17498,geonames,6547050,ADM3,Nador,exact
02.381.01.07.,Zaio (Mun.),Nador,-2.74358,34.93681,geonames,6546347,ADM3,Zaio,exact
02.381.01.09.,Zeghanghane (Mun.),Nador,-3.01221,35.15165,geonames,6547051,ADM3,Zeghanghane,exact
02.381.01.15.,Ras El Ma (Mun.),Nador,-2.44853,35.06173,geonames,6546350,ADM3,Ras El Ma,exact
02.381.01.19.,Selouane (Mun.),Nador,-2.96783,35.04393,geonames,6547055,ADM3,Selouane,exact
02.381.05.01.,Bni Bouifrour,Nador,-3.01666,35.11964,geonames,11911262,ADM4,Bni Bouifrour,exact
02.381.05.03.,Bni Chiker,Nador,-3.00788,35.31531,geonames,11911265,ADM4,Bni Chiker,exact
02.381.05.05.,Bni Sidel Jbel,Nador,-3.048,35.185,geonames,6547053,ADM3,Bni Sidel Jbel,exact
02.381.05.07.,Bni Sidel Louta,Nador,-3.1374,35.10038,geonames,6547052,ADM3,Bni Sidel Louta,exact
02.381.05.09.,Bouarg,Nador,-2.91743,35.09346,geonames,11911261,ADM4,Bouarg,exact
02.381.05.13.,Iaazzanene,Nador,-3.1275,35.23185,geonames,11911264,ADM4,Iaazzanene,exact
02.381.05.15.,Ihaddadene,Nador,-2.98528,35.19923,geonames,6545745,ADM3,Ihaddadene,exact
02.381.05.17.,Iksane,Nador,-3.02974,35.08884,geonames,6547054,ADM3,Iksane,exact
02.381.07.01.,Afsou,Nador,-3.14224,34.82392,geonames,6547056,ADM3,Afsou,exact
02.381.07.03.,Al Barkanyene,Nador,-2.59677,35.04719,geonames,6547057,ADM3,Albarkanyene,exact
02.381.07.05.,Arekmane,Nador,-2.70932,35.03333,geonames,6546059,ADM3,Arekmane,exact
02.381.07.09.,Hassi Berkane,Nador,-3.00842,34.81952,geonames,11911257,ADM4,Hassi Berkane,exact
02.381.07.11.,Oulad Daoud Zkhanine,Nador,-2.60141,34.98106,geonames,6546060,ADM3,Oulad Daoud Zkhanine,exact
02.381.07.13.,Oulad Settout,Nador,-2.77768,34.93265,geonames,11911258,ADM4,Oulad Settout,exact
02.381.07.17.,Tiztoutine,Nador,-3.17063,34.95995,geonames,6545858,ADM3,Tiztoutine,exact
02.411.01.11.,Bni Drar (Mun.),Oujda-Angad,-1.99888,34.8547,geonames,6545895,ADM3,Bni Drar,exact
02.411.01.19.,Naima (Mun.),Oujda-Angad,-2.2334,34.59986,geonames,6545777,ADM3,Naima,exact
